3597,402117,0
3597,403045,0
3597,403915,0
3597,404792,0
3597,405785,0
3597,406603,0
3597,407513,0
3597,408396,0
3597,409348,0
3597,410234,0
3597,411117,0
3597,412034,0
3597,412946,0
3597,413557,0
3597,414703,0
3597,416528,0
3597,418323,0
3597,419223,0
3597,422214,0
3597,424013,0
3597,425796,0
3597,426438,0
3597,427002,0
3597,427203,0
3597,427893,0
3597,428814,0
3597,429738,0
3597,430611,0
3597,431511,0
3597,432400,0
3597,433322,0
3597,434248,0
3597,435146,0
3597,436030,0
3597,436907,0
3597,437837,0
3597,438706,0
3597,439601,0
3597,440491,0
3597,441422,0
3597,442316,0
3597,443247,0
3597,444143,0
3597,444990,0
3597,445919,0
3597,446817,0
3597,447695,0
3597,448639,0
3597,449288,0
3597,449496,0
3597,450424,0
3597,451307,0
3597,452202,0
3597,453139,0
3597,454039,0
3597,454916,0
3597,456707,0
3597,458492,0
3597,460333,0
3597,462110,0
3597,463926,0
3597,465700,0
3597,467507,0
3597,469339,0
3597,470808,0
3597,471104,0
3597,471558,0
3597,472345,0
3597,474099,0
3597,475922,0
3597,477741,0
3597,481333,0
3597,483104,0
3597,484901,0
3597,486692,0
3597,488549,0
3597,490343,0
3597,490447,0
3597,492091,0
3597,493932,0
3597,495731,0
3597,497549,0
3597,499340,0
3597,501144,0
3597,502919,0
3597,504748,0
3597,506497,0
3597,508117,0
3597,510122,0
3597,511940,0
3597,513716,0
3597,515539,0
3597,516194,0
3597,517308,0
3597,519128,0
3597,520918,0
3597,522713,0
3597,524504,0
3597,526340,0
3597,529920,0
3597,533223,0
3597,535350,0
3597,536812,0
3597,540422,0
3597,544024,0
3597,547600,0
3597,551211,0
3597,554811,0
3597,556305,0
3597,556506,0
3597,558450,0
3597,562027,0
3597,565605,0
3597,568893,0
3597,573137,0
3597,576136,0
3597,579413,0
3597,581527,0
3597,582442,0
3597,583292,0
3597,586898,0
3597,590521,0
3597,594140,0
3597,595950,0
3597,599517,0
3597,600016,0
3597,607305,0
3597,608531,0
3597,612103,0
3597,613934,0
3597,615695,0
3597,617490,0
3597,619295,0
3597,621120,0
3597,624719,0
3597,626502,0
3597,628311,0
3597,630113,0
3597,631666,0
3597,631950,0
3597,633733,0
3597,635529,0
3597,637330,0
3597,637620,0
3597,640912,0
3597,642320,0
3597,642735,0
3597,646312,0
3597,648123,0
3597,649930,0
3597,651999,0
3597,653538,0
3597,657117,0
3597,660708,0
3597,664599,0
3597,664881,0
3597,666430,0
3597,667948,0
3597,671541,0
3597,675119,0
3597,680520,0
3597,680804,0
3597,684105,0
3597,685937,0
3597,686200,0
3597,687724,0
3597,688035,0
3597,689492,0
3597,691040,0
3597,691329,0
3597,693141,0
3597,695795,0
3597,696693,0
3597,698548,0
3597,700319,0
3597,704501,0
3597,705994,0
3597,706736,0
3597,706796,0
3597,706918,0
3597,707544,0
3597,709300,0
3597,711126,0
3597,712936,0
3597,714737,0
3597,716849,0
3597,718940,0
3597,720737,0
3597,722550,0
3597,724399,0
3597,726099,0
3597,726101,0
3597,727911,0
3597,728717,0
3597,729709,0
3597,731497,0
3597,733303,0
3597,734816,0
3597,735118,0
3597,736896,0
3597,738713,0
3597,740490,0
3597,742342,0
3597,744130,0
3597,745943,0
3597,747709,0
3597,749537,0
3597,750886,0
3597,751325,0
3597,752824,0
3597,753133,0
3597,754908,0
3597,757024,0
3597,758838,0
3597,760311,0
3597,762110,0
3597,763919,0
3597,765726,0
3597,769340,0
3597,771146,0
3597,771754,0
3597,772903,0
3597,774730,0
3597,776531,0
3597,778321,0
3597,780125,0
3597,781913,0
3597,783731,0
3597,784238,0
3597,785550,0
3597,787344,0
3597,789150,0
3597,790897,0
3597,792701,0
3597,794491,0
3597,796346,0
3597,798114,0
3597,799915,0
3597,801740,0
3597,803538,0
3597,805303,0
3597,807092,0
3597,808929,0
3597,810758,0
3597,812541,0
3597,814330,0
3597,816136,0
3597,817941,0
3597,819699,0
3597,821545,0
3597,823099,0
3597,823339,0
3597,824887,0
3597,825097,0
3597,826903,0
3597,828702,0
3597,830496,0
3597,832345,0
3597,834134,0
3597,835927,0
3597,837314,0
3597,837732,0
3597,839523,0
3597,840693,0
3597,843108,0
3597,844925,0
3597,845792,0
3597,846740,0
3597,848524,0
3597,849130,0
3597,850331,0
3597,852118,0
3597,853890,0
3597,854983,0
3597,855698,0
3597,857496,0
3597,859297,0
3597,861111,0
3597,862899,0
3597,864718,0
3597,868644,0
3597,869608,0
3597,870118,0
3597,871890,0
3597,873696,0
3597,875454,0
3597,875521,0
3597,877333,0
3597,879130,0
3597,880934,0
3597,882700,0
3597,884494,0
3597,886341,0
3597,888103,0
3597,889948,0
3597,891703,0
3597,893529,0
3597,895339,0
3597,897237,0
3597,897703,0
3597,898931,0
3597,900706,0
3597,902534,0
3597,904346,0
3597,910214,0
3597,910328,0
3597,911504,0
3597,915101,0
3597,918676,0
3597,922309,0
3597,924079,0
3597,925892,0
3597,930438,0
3597,933091,0
3597,942246,0
3598,130608,0
3598,138133,0
3598,147964,0
3598,154518,0
3598,166104,0
3598,166863,0
3598,183337,0
3598,196717,0
3598,198693,0
3598,200268,0
3598,210588,0
3598,223314,0
3598,239378,0
3598,245134,0
3598,254552,0
3598,267410,0
3598,282180,0
3598,286535,0
3598,299779,0
3598,312385,0
3598,328255,0
3598,331544,0
3598,339787,0
3598,340581,0
3598,344468,0
3598,354718,0
3598,372959,0
3598,373341,0
3598,383407,0
3598,387372,0
3598,401194,0
3598,413885,0
3598,416159,0
3598,428668,0
3599,541720,0
3599,542036,0
3599,542646,0
3599,544436,0
3599,546234,0
3599,547757,0
3599,548363,0
3599,549554,0
3599,551630,0
3599,552530,0
3599,553435,0
3599,557331,0
3599,559142,0
3599,562712,0
3599,566319,0
3599,568731,0
3599,569979,0
3599,573541,0
3599,578520,0
3599,578670,0
3599,580759,0
3599,582247,0
3599,584323,0
3599,586111,0
3599,587955,0
3599,588217,0
3600,22296,0
3600,25675,0
3600,27288,0
3600,27459,0
3600,28985,0
3600,29268,0
3600,29332,0
3600,32887,0
3600,34656,0
3600,36484,0
3600,36970,0
3600,40078,0
3600,40982,0
3600,43670,0
3600,49089,0
3601,0,0
3601,690,0
3601,1285,0
3601,20064,0
3601,25779,0
3601,67860,0
3601,71469,0
3601,75077,0
3601,75736,0
3601,78642,0
3601,82238,0
3601,85877,0
3601,89470,0
3601,93075,0
3601,96690,0
3601,100265,0
3601,103580,0
3601,104873,0
3601,107437,0
3601,111083,0
3601,114415,0
3601,120084,0
3601,121873,0
3601,125460,0
3601,129088,0
3601,137184,0
3601,139885,0
3602,0,0
3602,925,0
3602,1793,0
3602,2640,0
3602,2686,0
3602,3599,0
3602,4507,0
3602,5401,0
3602,6273,0
3602,7193,0
3602,8114,0
3602,8988,0
3602,9926,0
3602,10828,0
3602,11675,0
3602,12628,0
3602,14403,0
3602,16186,0
3602,18004,0
3602,21582,0
3602,25203,0
3602,28771,0
3602,29675,0
3602,30627,0
3602,31523,0
3602,32421,0
3602,33315,0
3602,34209,0
3602,34824,0
3602,35122,0
3602,35978,0
3602,36884,0
3602,37802,0
3602,38711,0
3602,39584,0
3602,40507,0
3602,41429,0
3602,42323,0
3602,43179,0
3602,43230,0
3602,44108,0
3602,44977,0
3602,45907,0
3602,46818,0
3602,47694,0
3602,48588,0
3602,49484,0
3602,50382,0
3602,51289,0
3602,52186,0
3602,53128,0
3602,53993,0
3602,54909,0
3602,55815,0
3602,56715,0
3602,57607,0
3602,58515,0
3602,59406,0
3602,60292,0
3602,61195,0
3602,62082,0
3602,63028,0
3602,63914,0
3602,64813,0
3602,65670,0
3602,66578,0
3602,67503,0
3602,68425,0
3602,69321,0
3602,70230,0
3602,71081,0
3602,72005,0
3602,72883,0
3602,73813,0
3602,74712,0
3602,75601,0
3602,76484,0
3602,77393,0
3602,78311,0
3602,79194,0
3602,80095,0
3602,80980,0
3602,81910,0
3602,82739,0
3602,82803,0
3602,83689,0
3602,84586,0
3602,85528,0
3602,86398,0
3602,87293,0
3602,88193,0
3602,89111,0
3602,90005,0
3602,90904,0
3602,91778,0
3602,92726,0
3602,93610,0
3602,94498,0
3602,95392,0
3602,96313,0
3602,97216,0
3602,98084,0
3602,98986,0
3602,99911,0
3602,100776,0
3602,101721,0
3602,102623,0
3602,103490,0
3602,104412,0
3602,105328,0
3602,106212,0
3602,107116,0
3602,108003,0
3602,108920,0
3602,111620,0
3602,112519,0
3602,113385,0
3602,114321,0
3602,115185,0
3602,116121,0
3602,117024,0
3602,117889,0
3602,118822,0
3602,119724,0
3602,120590,0
3602,121506,0
3602,122380,0
3602,123289,0
3602,124173,0
3602,125078,0
3602,126001,0
3602,126902,0
3602,127830,0
3602,128671,0
3602,128678,0
3602,129629,0
3602,130508,0
3602,131391,0
3602,132328,0
3602,133185,0
3602,134098,0
3602,135013,0
3602,135919,0
3602,136795,0
3602,137695,0
3602,138626,0
3602,139512,0
3602,140388,0
3602,141290,0
3602,142213,0
3602,143120,0
3602,144006,0
3602,144873,0
3602,145793,0
3602,146678,0
3602,147584,0
3602,147624,0
3602,148486,0
3602,149420,0
3602,150327,0
3602,151198,0
3602,152070,0
3602,153015,0
3602,153883,0
3602,154789,0
3602,155679,0
3602,156614,0
3602,157490,0
3602,158404,0
3602,159296,0
3602,160187,0
3602,161075,0
3602,161999,0
3602,162897,0
3602,163823,0
3602,164727,0
3602,165619,0
3602,166482,0
3602,167376,0
3602,168292,0
3602,169177,0
3602,170121,0
3602,170993,0
3602,171908,0
3602,172800,0
3602,173705,0
3602,174597,0
3602,175480,0
3602,176404,0
3602,179997,0
3602,183586,0
3602,187203,0
3602,187208,0
3602,190799,0
3602,194402,0
3602,197994,0
3602,201591,0
3602,203721,0
3602,205202,0
3602,208773,0
3602,212429,0
3602,216022,0
3602,219613,0
3602,220195,0
3602,223186,0
3602,226803,0
3602,230420,0
3602,234019,0
3602,237599,0
3602,241219,0
3602,244796,0
3602,248418,0
3602,251994,0
3602,255575,0
3602,261141,0
3602,273574,0
3602,277200,0
3602,287972,0
3602,302371,0
3602,305978,0
3602,317757,0
3602,335987,0
3602,345762,0
3602,359991,0
3602,374485,0
3602,382198,0
3602,388770,0
3602,406053,0
3602,420133,0
3602,431860,0
3602,446386,0
3602,460807,0
3602,475184,0
3602,480918,0
3602,491058,0
3602,505429,0
3602,519702,0
3602,532827,0
3602,547224,0
3602,561585,0
3602,569406,0
3602,576014,0
3602,590404,0
3603,520427,0
3603,520684,0
3603,521038,0
3603,521490,0
3603,521949,0
3603,521963,0
3603,522267,0
3603,522536,0
3603,523142,0
3603,523716,0
3603,524626,0
3603,525514,0
3603,525909,0
3603,526451,0
3603,527579,0
3603,528216,0
3603,529136,0
3603,530012,0
3603,530214,0
3603,530395,0
3603,530653,0
3603,531261,0
3603,531835,0
3603,532759,0
3603,533812,0
3603,533944,0
3603,534749,0
3603,535410,0
3603,536352,0
3603,536929,0
3603,537363,0
3603,537420,0
3603,537809,0
3603,538314,0
3603,538718,0
3603,539050,0
3603,539918,0
3603,540192,0
3603,541262,0
3603,542335,0
3603,543536,0
3603,543655,0
3603,544450,0
3603,545351,0
3603,545406,0
3603,545942,0
3603,546210,0
3603,547116,0
3603,547728,0
3603,548366,0
3603,549535,0
3603,549547,0
3603,550735,0
3603,551636,0
3603,552517,0
3603,553417,0
3603,554014,0
3603,554958,0
3603,556162,0
3603,557018,0
3603,557629,0
3603,557965,0
3603,559429,0
3603,560635,0
3603,560751,0
3603,561835,0
3603,562430,0
3603,563312,0
3603,564242,0
3603,564870,0
3603,565138,0
3603,566039,0
3603,566964,0
3603,567842,0
3603,568712,0
3603,568863,0
3603,569666,0
3603,569716,0
3603,569918,0
3603,570533,0
3603,571428,0
3603,572339,0
3603,573224,0
3603,574140,0
3603,574424,0
3603,574782,0
3603,575060,0
3603,575938,0
3603,577128,0
3603,578323,0
3603,579554,0
3603,580109,0
3603,580416,0
3603,581323,0
3603,581343,0
3603,582234,0
3603,583469,0
3603,583994,0
3603,586590,0
3603,587932,0
3603,588513,0
3603,588867,0
3603,591949,0
3603,592362,0
3603,595033,0
3603,595245,0
3603,595750,0
3603,599393,0
3603,602400,0
3603,602528,0
3603,603110,0
3603,606567,0
3603,610117,0
3603,610361,0
3603,610590,0
3603,611064,0
3603,613714,0
3603,614873,0
3603,618646,0
3603,618746,0
3603,619117,0
3603,620294,0
3603,624079,0
3603,626277,0
3603,626481,0
3603,628412,0
3603,629338,0
3603,630214,0
3603,631149,0
3603,632060,0
3603,632951,0
3603,634078,0
3603,634719,0
3603,635670,0
3603,636512,0
3603,637433,0
3603,640164,0
3603,641912,0
3603,642001,0
3603,642860,0
3603,643711,0
3603,644620,0
3603,647332,0
3603,648241,0
3603,648530,0
3603,649112,0
3603,649489,0
3603,650048,0
3603,650919,0
3603,651853,0
3603,652736,0
3603,653626,0
3603,655450,0
3603,656860,0
3603,657256,0
3603,659966,0
3603,660566,0
3603,660867,0
3603,661749,0
3603,662611,0
3603,663558,0
3603,664431,0
3603,666226,0
3603,667118,0
3603,668931,0
3603,669817,0
3603,671667,0
3603,672176,0
3603,672536,0
3603,673456,0
3603,674345,0
3603,675252,0
3603,676168,0
3603,677065,0
3603,677947,0
3603,678837,0
3603,679713,0
3603,680626,0
3603,681236,0
3603,681546,0
3603,682453,0
3603,683335,0
3603,684267,0
3603,685158,0
3603,686052,0
3603,686433,0
3603,686947,0
3603,687844,0
3603,688757,0
3603,689643,0
3603,690485,0
3603,690535,0
3603,691731,0
3603,692318,0
3603,693541,0
3603,693827,0
3603,694149,0
3603,694948,0
3603,695970,0
3603,696812,0
3603,697712,0
3603,698354,0
3603,698666,0
3603,699527,0
3603,700427,0
3603,701330,0
3603,702264,0
3603,702380,0
3603,703115,0
3603,704055,0
3603,704964,0
3603,705810,0
3603,706752,0
3603,707539,0
3603,708563,0
3603,709414,0
3603,710314,0
3603,711259,0
3603,712166,0
3603,712446,0
3603,713017,0
3603,714842,0
3603,715756,0
3603,716650,0
3603,717569,0
3603,718419,0
3603,719328,0
3603,720213,0
3603,721139,0
3603,722053,0
3603,722468,0
3603,722944,0
3603,723818,0
3603,724744,0
3603,725670,0
3603,726536,0
3603,727455,0
3603,728321,0
3603,729223,0
3603,730163,0
3603,731012,0
3603,731918,0
3603,732836,0
3603,733737,0
3603,734645,0
3603,735540,0
3603,736423,0
3603,737068,0
3603,737346,0
3603,738217,0
3603,739123,0
3603,739722,0
3603,740051,0
3603,740928,0
3603,741821,0
3603,742731,0
3603,743624,0
3603,744530,0
3603,745413,0
3603,747225,0
3603,747262,0
3603,748129,0
3603,750834,0
3603,752666,0
3603,753560,0
3603,754739,0
3603,755310,0
3603,760743,0
3603,761610,0
3603,763457,0
3603,765267,0
3603,766151,0
3603,767052,0
3603,767964,0
3603,768823,0
3603,772047,0
3603,773141,0
3603,777570,0
3603,781459,0
3603,782913,0
3603,792328,0
3603,792515,0
3603,792822,0
3603,794026,0
3603,797657,0
3603,801263,0
3603,804822,0
3603,805457,0
3603,806623,0
3603,808465,0
3603,812019,0
3603,815623,0
3603,818949,0
3603,819070,0
3603,819240,0
3603,822859,0
3603,826429,0
3603,829468,0
3603,830026,0
3603,833633,0
3603,836930,0
3603,840819,0
3603,844413,0
3603,845738,0
3603,851630,0
3603,855217,0
3603,861574,0
3603,862451,0
3603,866064,0
3604,15872,0
3604,19498,0
3604,20128,0
3604,23089,0
3604,26708,0
3604,30286,0
3604,33593,0
3604,33729,0
3604,37601,0
3604,38389,0
3604,41097,0
3604,44524,0
3604,48330,0
3604,49713,0
3604,50116,0
3604,52782,0
3604,54624,0
3604,56424,0
3604,57601,0
3604,57772,0
3604,58038,0
3604,58189,0
3604,58376,0
3604,58575,0
3604,58779,0
3604,59373,0
3604,59727,0
3604,59997,0
3604,60921,0
3604,63590,0
3604,67172,0
3604,70798,0
3604,74379,0
3604,77993,0
3604,81176,0
3604,81625,0
3604,92435,0
3604,128060,0
3604,132501,0
3605,0,0
3605,289,0
3605,3722,0
3605,21070,0
3605,35400,0
3605,36158,0
3605,38087,0
3605,39021,0
3605,41337,0
3605,41675,0
3605,41849,0
3605,45184,0
3605,48911,0
3605,52475,0
3605,56070,0
3605,59695,0
3605,63286,0
3605,66903,0
3605,67920,0
3605,68671,0
3605,70172,0
3605,70611,0
3605,74116,0
3605,75878,0
3605,76444,0
3605,77153,0
3605,78024,0
3605,79521,0
3605,81310,0
3605,83080,0
3605,84927,0
3605,88470,0
3605,89131,0
3605,90320,0
3605,92077,0
3605,93907,0
3605,95692,0
3605,96905,0
3605,100776,0
3605,101100,0
3605,102909,0
3605,104706,0
3605,106470,0
3605,114984,0
3605,115520,0
3605,123290,0
3605,123914,0
3605,124505,0
3605,128121,0
3605,131691,0
3605,135027,0
3605,135302,0
3605,138913,0
3605,142519,0
3605,146082,0
3605,146998,0
3605,149727,0
3605,153319,0
3605,154238,0
3605,156730,0
3605,160514,0
3605,162311,0
3605,164115,0
3605,167725,0
3605,168063,0
3605,171291,0
3605,174925,0
3605,178503,0
3605,182081,0
3605,185675,0
3605,189279,0
3605,192874,0
3605,195865,0
3605,196502,0
3605,200112,0
3605,204550,0
3605,207330,0
3605,210910,0
3605,214510,0
3605,215356,0
3605,219546,0
3605,221716,0
3605,227120,0
3605,228904,0
3605,233297,0
3605,236085,0
3605,239036,0
3605,246904,0
3605,250473,0
3605,254075,0
3605,255814,0
3605,257725,0
3605,261321,0
3605,264897,0
3605,271214,0
3605,273609,0
3605,275723,0
3605,279572,0
3605,284978,0
3605,286486,0
3605,290096,0
3605,293690,0
3605,297325,0
3605,300924,0
3605,304514,0
3605,308108,0
3605,311724,0
3605,315017,0
3605,315290,0
3605,320692,0
3605,322780,0
3605,326399,0
3605,329670,0
3605,333288,0
3605,336895,0
3605,338710,0
3605,342315,0
3605,344085,0
3605,348097,0
3605,348284,0
3605,348587,0
3605,349513,0
3605,351287,0
3605,353088,0
3605,356714,0
3605,358506,0
3605,362122,0
3605,365508,0
3605,369153,0
3605,371108,0
3605,378295,0
3605,380090,0
3605,383681,0
3605,387593,0
3605,390891,0
3605,395093,0
3605,397774,0
3605,400785,0
3605,401707,0
3605,402544,0
3605,405318,0
3605,407092,0
3605,408926,0
3605,411926,0
3605,414271,0
3605,416070,0
3605,417879,0
3605,419698,0
3605,421497,0
3605,425118,0
3605,426917,0
3605,428723,0
3605,430390,0
3605,434079,0
3605,435692,0
3605,437704,0
3605,441271,0
3605,442976,0
3605,443334,0
3605,446710,0
3605,449327,0
3605,450286,0
3605,452118,0
3605,455701,0
3605,457517,0
3605,458080,0
3605,459596,0
3605,460198,0
3605,461112,0
3605,462300,0
3605,463828,0
3605,464730,0
3605,465612,0
3605,466490,0
3605,467430,0
3605,468328,0
3605,469193,0
3605,470076,0
3605,471001,0
3605,471923,0
3605,472825,0
3605,473718,0
3605,474594,0
3605,475486,0
3605,476419,0
3605,477322,0
3605,478196,0
3605,479105,0
3605,479990,0
3605,480599,0
3605,480870,0
3605,481826,0
3605,482672,0
3605,483585,0
3605,484489,0
3605,485395,0
3605,486316,0
3605,487221,0
3605,488109,0
3605,489004,0
3605,489894,0
3605,490790,0
3605,491685,0
3605,492629,0
3605,493491,0
3605,494386,0
3605,495272,0
3605,496190,0
3605,497092,0
3605,497978,0
3605,498888,0
3605,499793,0
3605,500730,0
3605,501629,0
3605,502511,0
3605,506117,0
3605,507028,0
3605,507914,0
3605,508786,0
3605,509729,0
3605,511530,0
3605,512990,0
3605,515119,0
3605,516928,0
3605,520525,0
3605,524075,0
3605,525904,0
3605,527680,0
3605,529481,0
3605,532230,0
3605,534625,0
3605,535812,0
3605,536678,0
3605,538489,0
3605,540313,0
3605,542085,0
3605,543880,0
3605,545723,0
3605,549297,0
3605,551092,0
3605,552904,0
3605,554713,0
3605,556513,0
3605,558275,0
3605,560117,0
3605,561875,0
3605,563718,0
3605,565492,0
3605,568187,0
3605,568779,0
3605,570877,0
3605,572704,0
3605,574473,0
3605,576276,0
3605,578096,0
3605,579895,0
3605,580992,0
3605,581151,0
3605,581684,0
3605,583527,0
3605,587974,0
3605,590705,0
3605,594303,0
3605,597900,0
3605,601485,0
3605,603298,0
3605,606888,0
3605,608714,0
3605,610463,0
3605,612285,0
3605,614099,0
3605,617849,0
3606,224431,0
3606,225017,0
3606,225678,0
3606,229079,0
3606,233291,0
3606,233412,0
3606,236409,0
3606,237771,0
3606,240214,0
3606,242194,0
3606,243860,0
3606,246884,0
3606,250169,0
3606,253097,0
3606,257475,0
3606,271185,0
3606,284466,0
3606,293411,0
3606,301139,0
3606,314473,0
3606,329843,0
3606,334207,0
3606,344799,0
3606,358200,0
3606,358367,0
3606,374117,0
3606,387432,0
3606,394196,0
3606,400889,0
3606,412970,0
3606,420483,0
3606,423871,0
3606,430832,0
3606,445013,0
3606,449127,0
3606,460044,0
3606,472623,0
3606,515287,0
3606,520727,0
3606,532869,0
3606,546850,0
3606,598949,0
3606,601195,0
3606,616409,0
3606,625112,0
3606,630150,0
3606,647837,0
3606,662405,0
3606,678261,0
3606,686636,0
3606,687737,0
3606,702237,0
3606,705177,0
3606,705292,0
3606,719256,0
3606,719652,0
3606,732151,0
3606,738280,0
3606,744471,0
3606,759043,0
3606,770911,0
3606,774481,0
3606,776716,0
3606,789296,0
3606,789546,0
3606,806119,0
3606,806349,0
3606,817382,0
3606,824823,0
3606,831877,0
3606,847110,0
3606,858223,0
3606,860953,0
3606,861276,0
3606,875241,0
3606,880214,0
3606,891928,0
3606,893570,0
3606,903501,0
3606,913193,0
3606,916957,0
3606,933196,0
3606,943499,0
3606,948080,0
3606,950430,0
3606,962934,0
3606,966651,0
3606,978736,0
3606,984082,0
3606,992858,0
3606,998658,0
3606,1004628,0
3606,1022588,0
3606,1030838,0
3606,1032972,0
3606,1047573,0
3606,1051695,0
3606,1065572,0
3606,1066343,0
3606,1077706,0
3606,1084505,0
3606,1092776,0
3606,1107920,0
3606,1120865,0
3606,1121047,0
3606,1134526,0
3606,1134851,0
3606,1153996,0
3606,1155005,0
3606,1162744,0
3606,1170330,0
3606,1176375,0
3606,1190561,0
3606,1206664,0
3606,1206777,0
3606,1206951,0
3606,1207259,0
3606,1220391,0
3606,1220550,0
3606,1239967,0
3606,1240046,0
3606,1249915,0
3607,0,0
3607,1088,0
3607,4605,0
3607,12789,0
3607,14760,0
3607,17402,0
3607,21063,0
3607,22796,0
3607,27973,0
3607,35793,0
3607,46796,0
3607,50501,0
3607,53020,0
3607,67510,0
3607,119234,0
3607,205657,0
3607,266326,0
3607,295963,0
3607,308297,0
3608,17824,0
3608,18738,0
3608,19637,0
3608,19799,0
3608,20531,0
3608,21399,0
3608,22321,0
3608,23214,0
3608,24102,0
3608,24640,0
3608,25004,0
3608,25944,0
3608,26809,0
3608,27746,0
3608,28517,0
3608,28643,0
3608,29504,0
3608,30425,0
3608,31316,0
3608,32205,0
3608,33121,0
3608,34049,0
3608,34937,0
3608,35796,0
3608,36705,0
3608,37156,0
3608,37600,0
3608,38513,0
3608,39421,0
3608,40342,0
3608,40503,0
3608,41224,0
3608,42107,0
3608,43000,0
3608,43929,0
3608,44794,0
3608,45723,0
3608,46591,0
3608,47518,0
3608,50795,0
3608,52928,0
3608,54715,0
3608,56521,0
3608,58608,0
3608,58897,0
3608,58920,0
3608,58981,0
3608,60117,0
3608,61007,0
3608,61920,0
3608,63136,0
3608,63728,0
3608,65543,0
3608,67315,0
3608,68987,0
3608,70927,0
3608,73313,0
3608,74507,0
3608,76290,0
3608,78914,0
3608,79941,0
3608,81709,0
3608,83370,0
3608,85345,0
3608,87145,0
3608,90714,0
3608,92529,0
3608,93842,0
3608,94616,0
3608,96123,0
3608,97942,0
3608,99139,0
3608,99997,0
3608,100637,0
3608,101548,0
3608,102106,0
3608,105135,0
3608,106025,0
3608,106905,0
3608,108544,0
3608,108735,0
3608,110517,0
3608,112313,0
3608,114105,0
3608,115935,0
3608,117710,0
3608,118349,0
3608,119511,0
3608,121327,0
3608,123119,0
3608,124938,0
3608,127018,0
3608,128547,0
3608,130349,0
3608,132146,0
3608,133940,0
3608,135696,0
3608,137229,0
3608,139294,0
3608,141110,0
3608,142945,0
3608,143841,0
3608,144732,0
3608,148312,0
3608,149457,0
